,image_id,pos_caption,neg_caption,subject,pos_verb,object,neg_verb
305,milking_193.jpg,A child milks a goat.,A child bites a goat.,child,milks,goat,bites
306,scolding_104.jpg,A man scolds a woman.,A man admires a woman.,man,scolds,woman,admires
307,barbecuing_81.jpg,A man barbecues the meat.,A man sniffs the meat.,man,barbecues,meat,sniffs
308,foraging_45.jpg,A man forages for a plant.,A man begs for a plant.,man,forages,plant,begs
309,spearing_36.jpg,A man spears the fish.,A man bites the fish.,man,spears,fish,bites
310,deflecting_131.jpg,A male child deflects a soccer ball.,A male child hurls a soccer ball.,male,deflects,ball,hurls
311,educating_66.jpg,A woman educates a child.,A woman sucks a child.,woman,educates,child,sucks
312,asking_49.jpg,A woman asks for a girl.,A woman shops for a girl.,woman,asks,girl,shops
313,instructing_245.jpg,A woman instructs people.,A woman hunts people.,woman,instructs,people,hunts
314,miming_123.jpg,A woman mimes singing.,A woman shouts singing.,woman,mimes,singing,shouts
315,gnawing_65.jpg,A dog gnaws a bone.,A dog sucks a bone.,dog,gnaws,bone,sucks
316,disembarking_48.jpg,A man disembarks from the bus.,A man emerges from the bus.,man,disembarks,bus,emerges
317,nuzzling_117.jpg,A foal nuzzles the mare.,A foal sucks the mare.,foal,nuzzles,mare,sucks
318,instructing_145.jpg,A man instructs people.,A man hunts people.,man,instructs,people,hunts
319,communicating_178.jpg,A man communicates with the people.,A man hunts with the people.,man,communicates,people,hunts
320,typing_273.jpg,A person types with a typewriter.,A person talks with a typewriter.,person,types,typewriter,talks
321,stumbling_12.jpg,A horse stumbles on the soil.,A horse spits on the soil.,horse,stumbles,soil,spits
322,instructing_127.jpg,A woman instructs a woman.,A woman hunts a woman.,woman,instructs,woman,hunts
323,attacking_4.jpg,A kitten attacks his foot.,A kitten licks his foot.,kitten,attacks,foot,licks
324,biting_358.jpg,A woman bites into her bread.,A woman chews into her bread.,woman,bites,bread,chews
325,rowing_83.jpg,A person rows on a boat.,A person floats on a boat.,person,rows,boat,floats
326,aiming_13.jpg,A woman aims a gun.,A woman hunts a gun.,woman,aims,gun,hunts
327,biting_72.jpg,A man bites fish.,A man talks fish.,man,bites,fish,talks
328,reading_207.jpg,A woman reads from a novel.,A woman emerges from a novel.,woman,reads,novel,emerges
329,releasing_40.jpg,A person releases a bird.,A person embraces a bird.,person,releases,bird,embraces
330,shouting_249.jpg,A man shouts after a woman.,A man aims after a woman.,man,shouts,woman,aims
331,stitching_146.jpg,A woman stitches the scissors.,A woman admires the scissors.,woman,stitches,scissors,admires
332,winking_13.jpg,A man winks at a woman.,A man glares at a woman.,man,winks,woman,glares
333,calming_175.jpg,A woman calms her dog.,A woman licks her dog.,woman,calms,dog,licks
334,aiming_205.jpg,A man aims for a paintball gun.,A man shops for a paintball gun.,man,aims,gun,shops
335,detaining_24.jpg,A policeman detains the woman.,A policeman arrests the woman.,policeman,detains,woman,arrests
336,turning_124.jpg,A man turns the knob.,A man tugs the knob.,man,turns,knob,tugs
337,blocking_89.jpg,A football player blocks a football player.,A football player coaches a football player.,football,blocks,player,coaches
338,shopping_189.jpg,A woman shops for food.,A woman begs for food.,woman,shops,food,begs
339,disciplining_112.jpg,A man disciplines a male child.,A man baptizes a male child.,man,disciplines,child,baptizes
340,peeing_0.jpg,A dog pees at a table.,A dog sniffs at a table.,dog,pees,table,sniffs
341,typing_43.jpg,A man types on a keyboard.,A man talks on a keyboard.,man,types,keyboard,talks
342,imitating_145.jpg,A child imitates such a woman.,A child embraces such a woman.,child,imitates,woman,embraces
343,tugging_303.jpg,A child tugs a rope.,A child skips a rope.,child,tugs,rope,skips
344,pressing_154.jpg,A person presses an application.,A person types an application.,person,presses,application,types
345,biting_223.jpg,A person bites their fingernail.,A person chews their fingernail.,person,bites,fingernail,chews
346,emerging_9.jpg,A mosquito emerges from an exoskeleton.,A mosquito sucks from an exoskeleton.,mosquito,emerges,exoskeleton,sucks
347,commuting_44.jpg,A woman commutes on a bicycle.,A woman emerges on a bicycle.,woman,commutes,bicycle,emerges
348,measuring_12.jpg,A butcher measures the water.,A butcher blocks the water.,butcher,measures,water,blocks
349,spearing_149.jpg,A scuba diver spears a shark.,A scuba diver tackles a shark.,scuba,spears,shark,tackles
350,writing_262.jpg,A teacher writes on a board.,A teacher rows on a board.,teacher,writes,board,rows
351,phoning_163.jpg,A man phones a telephone.,A man presses a telephone.,man,phones,telephone,presses
352,calling_168.jpg,A young buck calls a cellular telephone.,A young buck dials a cellular telephone.,young,calls,telephone,dials
353,admiring_214.jpg,A man admires a woman.,A man ignores a woman.,man,admires,woman,ignores
354,instructing_148.jpg,A teacher instructs a girl.,A teacher types a girl.,teacher,instructs,girl,types
355,stretching_270.jpg,A lion stretches its back.,A lion arches its back.,lion,stretches,back,arches
356,sucking_95.jpg,A man sucks his thumb.,A man chews his thumb.,man,sucks,thumb,chews
357,tilling_203.jpg,A farmer tills a tractor.,A farmer pilots a tractor.,farmer,tills,tractor,pilots
358,rowing_230.jpg,A man rows in a boat.,A man floats in a boat.,man,rows,boat,floats
359,rowing_171.jpg,A man rows on a dinghy.,A man floats on a dinghy.,man,rows,dinghy,floats
360,plummeting_89.jpg,A man plummets from an airplane.,A man emerges from an airplane.,man,plummets,airplane,emerges
361,phoning_48.jpg,A male child phones the telephone.,A male child dials the telephone.,male,phones,telephone,dials
362,biting_232.jpg,A man bites at my ear.,A man shouts at my ear.,man,bites,ear,shouts
363,sitting_103.jpg,A dog sits on a floor.,A dog spits on a floor.,dog,sits,floor,spits
364,confronting_163.jpg,The police confront a mob.,The police assembles a mob.,police,confront,mob,assembles
365,drooling_215.jpg,A dog drools on the ground.,A dog spits on the ground.,dog,drools,ground,spits
366,training_187.jpg,A businesswoman trains a customer.,A businesswoman confronts a customer.,businesswoman,trains,customer,confronts
367,smelling_1.jpg,A dog smells the plant.,A dog burns the plant.,dog,smells,plant,burns
368,interviewing_5.jpg,A man interviews people.,A man ignores people.,man,interviews,people,ignores
369,training_55.jpg,A teacher trains a ballet dancer.,A teacher encourages a ballet dancer.,teacher,trains,dancer,encourages
370,emerging_171.jpg,A swimmer emerges from the pond.,A swimmer stumbles from the pond.,swimmer,emerges,pond,stumbles
371,sniffing_399.jpg,A feline sniffs the flower.,A feline releases the flower.,feline,sniffs,flower,releases
372,biting_206.jpg,A woman bites into her pipe.,A woman spits into her pipe.,woman,bites,pipe,spits
373,whipping_99.jpg,A man whips a woman.,A man admires a woman.,man,whips,woman,admires
374,instructing_56.jpg,A man instructs a male child.,A man baptizes a male child.,man,instructs,child,baptizes
375,bulldozing_184.jpg,A person bulldozes the soil.,A person tills the soil.,person,bulldozes,soil,tills
376,biting_177.jpg,A groundhog bites his ear.,A groundhog claws his ear.,groundhog,bites,ear,claws
377,selling_144.jpg,A man sells his food.,A man sniffs his food.,man,sells,food,sniffs
378,urinating_72.jpg,A dog urinates under a tree.,A dog slips under a tree.,dog,urinates,tree,slips
379,packaging_19.jpg,A butcher packages meat.,A butcher shops meat.,butcher,packages,meat,shops
380,mending_228.jpg,A man mends an air conditioner.,A man burns an air conditioner.,man,mends,conditioner,burns
381,releasing_58.jpg,A woman releases a bird.,A woman pilots a bird.,woman,releases,bird,pilots
382,calling_9.jpg,A woman calls a cellular telephone.,A woman dials a cellular telephone.,woman,calls,telephone,dials
383,ignoring_123.jpg,A woman ignores a man.,A woman admires a man.,woman,ignores,man,admires
384,skipping_120.jpg,A woman skips a jump rope.,A woman releases a jump rope.,woman,skips,rope,releases
385,disembarking_122.jpg,A passenger disembarks an airplane.,A passenger boards an airplane.,passenger,disembarks,airplane,boards
386,training_147.jpg,A man trains a woman.,A man admires a woman.,man,trains,woman,admires
387,guarding_277.jpg,A dog guards a house.,A dog decors a house.,dog,guards,house,decors
388,slipping_6.jpg,A man slips to the floor.,A man floats to the floor.,man,slips,floor,floats
389,camping_18.jpg,A man camps in a tent.,A man hunches in a tent.,man,camps,tent,hunches
390,peeing_271.jpg,A dog pees over the grass.,A dog stumbles over the grass.,dog,pees,grass,stumbles
391,licking_285.jpg,A dog licks my neck.,A dog sniffs my neck.,dog,licks,neck,sniffs
392,tying_222.jpg,A child ties up a rope.,A child trips up a rope.,child,ties,rope,trips
393,emerging_63.jpg,A killer whale emerges from the body of water.,A killer whale erupts from the body of water.,killer,emerges,water,erupts
394,hunting_231.jpg,A wolf hunts the deer.,A wolf confronts the deer.,wolf,hunts,deer,confronts
395,hunting_23.jpg,A cheetah hunts a deer.,A cheetah claws a deer.,cheetah,hunts,deer,claws
396,wrinkling_186.jpg,An old woman wrinkles her brow.,An old woman ducks her brow.,old,wrinkles,brow,ducks
397,pressing_289.jpg,A person presses a computer.,A person boards a computer.,person,presses,computer,boards
398,instructing_82.jpg,A woman instructs a passenger.,A woman boards a passenger.,woman,instructs,passenger,boards
399,biting_295.jpg,A shark bites like a shark.,A shark shells like a shark.,shark,bites,shark,shells
400,stretching_176.jpg,A woman stretches her leg.,A woman presses her leg.,woman,stretches,leg,presses
401,tilling_93.jpg,An old man tills up a cultivator.,An old man burns up a cultivator.,old,tills,cultivator,burns
402,leading_60.jpg,A man leads the sheep.,A man releases the sheep.,man,leads,sheep,releases
403,panhandling_89.jpg,A man panhandles people.,A man admires people.,man,panhandles,people,admires
404,peeing_308.jpg,A man pees over a tree.,A man hunches over a tree.,man,pees,tree,hunches
405,riding_69.jpg,A man rides the statue.,A man admires the statue.,man,rides,statue,admires
406,skipping_116.jpg,A woman skips down a jump rope.,A woman slips down a jump rope.,woman,skips,rope,slips
407,tripping_27.jpg,A man trips across a floor.,A man slips across a floor.,man,trips,floor,slips
408,bulldozing_91.jpg,A man bulldozes the soil.,A man tills the soil.,man,bulldozes,soil,tills
409,plummeting_33.jpg,A man plummets from a helicopter.,A man emerges from a helicopter.,man,plummets,helicopter,emerges
410,peeing_234.jpg,A cat pees over a Kitty Litter.,A cat hunches over a Kitty Litter.,cat,pees,litter,hunches
411,coaching_198.jpg,A man coaches a male child.,A man baptizes a male child.,man,coaches,child,baptizes
412,chasing_0.jpg,A buck chases after the deer.,A buck emerges after the deer.,buck,chases,deer,emerges
413,coaching_157.jpg,An old man coaches people.,An old man bothers people.,old,coaches,people,bothers
414,leading_101.jpg,A soldier leads a troop.,A soldier trains a troop.,soldier,leads,troop,trains
415,coaching_215.jpg,A man coaches a woman.,A man admires a woman.,man,coaches,woman,admires
416,guarding_205.jpg,A watchman guards a parking lot.,A watchman boards a parking lot.,watchman,guards,lot,boards
417,socializing_85.jpg,A man socializes with another man.,A man communicates with another man.,man,socializes,man,communicates
418,arresting_195.jpg,A policeman arrests a man.,A policeman confronts a man.,policeman,arrests,man,confronts
419,biting_198.jpg,A man bites his nail.,A man tugs his nail.,man,bites,nail,tugs
420,admiring_361.jpg,A male child admires an old man.,A male child confronts an old man.,male,admires,man,confronts
421,mopping_21.jpg,A woman mops on the floor.,A woman slips on the floor.,woman,mops,floor,slips
422,phoning_296.jpg,A woman phones a telephone.,A woman dials a telephone.,woman,phones,telephone,dials
423,peeing_180.jpg,A man pees over a wall.,A man stumbles over a wall.,man,pees,wall,stumbles
424,urinating_84.jpg,A child urinates under a tree.,A child ducks under a tree.,child,urinates,tree,ducks
425,displaying_34.jpg,A speaker displays a report.,A speaker releases a report.,speaker,displays,report,releases
426,imitating_118.jpg,A male child imitates a male child.,A male child trains a male child.,male,imitates,child,trains
427,guarding_92.jpg,A dog guards a tent.,A dog flaps a tent.,dog,guards,tent,flaps
428,fording_237.jpg,A motorcyclist fords a trail bike.,A motorcyclist pedals a trail bike.,motorcyclist,fords,bike,pedals
429,tilling_186.jpg,A person tills up a tractor.,A person trips up a tractor.,person,tills,tractor,trips
430,slipping_60.jpg,A football player slips onto the football field.,A football player emerges onto the football field.,football,slips,field,emerges
431,helping_251.jpg,A male child helps a man.,A male child baptizes a man.,male,helps,man,baptizes
432,plowing_157.jpg,A man plows over a cow.,A man stumbles over a cow.,man,plows,cow,stumbles
433,confronting_156.jpg,The police confront a criminal.,The police arrests a criminal.,police,confront,criminal,arrests
434,commuting_124.jpg,A man commutes on a bicycle.,A man emerges on a bicycle.,man,commutes,bicycle,emerges
435,instructing_203.jpg,A man instructs his people.,A man reassures his people.,man,instructs,people,reassures
436,typing_29.jpg,A woman types on a keyboard.,A woman presses on a keyboard.,woman,types,keyboard,presses
437,browsing_235.jpg,A man browses a book.,A man types a book.,man,browses,book,types
438,disembarking_3.jpg,A soldier disembarks a ship.,A soldier floats a ship.,soldier,disembarks,ship,floats
439,tripping_207.jpg,A man trips through a manhole.,A man shouts through a manhole.,man,trips,manhole,shouts
440,baking_62.jpg,A woman bakes me a cake.,A woman slips me a cake.,woman,bakes,cake,slips
441,training_223.jpg,A businesswoman trains a colleague.,A businesswoman interviews a colleague.,businesswoman,trains,colleague,interviews
442,working_21.jpg,A woman works at work.,A woman shouts at work.,woman,works,work,shouts
443,punting_141.jpg,A young buck punts a football.,A young buck tackles a football.,young,punts,football,tackles
444,complaining_73.jpg,A man complains to a woman.,A man clings to a woman.,man,complains,woman,clings
445,adjusting_286.jpg,A person adjusts the module.,A person inserts the module.,person,adjusts,module,inserts
446,leading_98.jpg,A conductor leads a marching band.,A conductor coaches a marching band.,conductor,leads,band,coaches
447,kneading_128.jpg,A chef kneads the dough.,A chef types the dough.,chef,kneads,dough,types
448,calling_160.jpg,A man calls on telephone.,A man types on telephone.,man,calls,telephone,types
449,miming_141.jpg,A mime mimes happiness.,A mime encourages happiness.,mime,mimes,happiness,encourages
450,phoning_283.jpg,A man phones a cellular telephone.,A man dials a cellular telephone.,man,phones,telephone,dials
451,instructing_198.jpg,A man instructs a man.,A man confronts a man.,man,instructs,man,confronts
452,disembarking_100.jpg,A woman disembarks an airplane.,A woman floats an airplane.,woman,disembarks,airplane,floats
453,frisking_30.jpg,A policeman frisks the work force.,A policeman exercises the work force.,policeman,frisks,force,exercises
454,packaging_189.jpg,A young buck packages up a broom.,A young buck heaves up a broom.,young,packages,broom,heaves
455,phoning_93.jpg,A woman phones the telephone.,A woman presses the telephone.,woman,phones,telephone,presses
456,ducking_68.jpg,A man ducks behind a door.,A man stumbles behind a door.,man,ducks,door,stumbles
457,tugging_345.jpg,A woman tugs a rope.,A woman skips a rope.,woman,tugs,rope,skips
458,communicating_288.jpg,A woman communicates with a man.,A woman competes with a man.,woman,communicates,man,competes
459,working_82.jpg,A man works the building.,A man confronts the building.,man,works,building,confronts
460,admiring_227.jpg,A woman admires her child.,A woman caresses her child.,woman,admires,child,caresses
461,skipping_143.jpg,The people skip the rope.,The people trip the rope.,people,skip,rope,trip
462,shushing_24.jpg,A man shushes people.,A man trains people.,man,shushes,people,trains
463,detaining_218.jpg,A policeman detains the man.,A policeman arrests the man.,policeman,detains,man,arrests
464,skating_185.jpg,A hockey player skates on an ice skate.,A hockey player competes on an ice skate.,hockey,skates,skate,competes
465,flapping_183.jpg,A bird flaps its wing.,A bird flexes its wing.,bird,flaps,wing,flexes
466,helping_267.jpg,A man helps a man.,A man confronts a man.,man,helps,man,confronts
467,arresting_220.jpg,The police arrest a male.,The police detains a male.,police,arrest,male,detains
468,emerging_281.jpg,A man emerges from a swimming pool.,A man stumbles from a swimming pool.,man,emerges,pool,stumbles
469,burning_192.jpg,A man burns the cruiser.,A man ducks the cruiser.,man,burns,cruiser,ducks
470,disembarking_37.jpg,A man disembarks an airplane.,A man confronts an airplane.,man,disembarks,airplane,confronts
471,tilling_207.jpg,A man tills up a tractor.,A man heaves up a tractor.,man,tills,tractor,heaves
472,hunting_238.jpg,A dog hunts a rabbit.,A dog claws a rabbit.,dog,hunts,rabbit,claws
473,skipping_115.jpg,A man skips a jump rope.,A man tows a jump rope.,man,skips,rope,tows
474,confronting_162.jpg,A demonstrator confronts the police.,A demonstrator phones the police.,demonstrator,confronts,police,phones
475,taxiing_77.jpg,An airplane taxis the water.,An airplane confronts the water.,airplane,taxis,water,confronts
476,pushing_75.jpg,A woman pushes against a boulder.,A woman stumbles against a boulder.,woman,pushes,boulder,stumbles
477,calling_82.jpg,A man calls the telephone.,A man presses the telephone.,man,calls,telephone,presses
478,reassuring_15.jpg,A radiologist reassures a patient.,A radiologist interviews a patient.,radiologist,reassures,patient,interviews
479,skipping_204.jpg,A woman skips the grass.,A woman braids the grass.,woman,skips,grass,braids
480,boarding_92.jpg,A soldier boards a ship.,A soldier rows a ship.,soldier,boards,ship,rows
481,overflowing_231.jpg,A seed overflows from the cup.,A seed recovers from the cup.,seed,overflows,cup,recovers
482,packaging_141.jpg,A woman packages paperwork.,A woman types paperwork.,woman,packages,paperwork,types
483,disembarking_84.jpg,A girl disembarks an airplane.,A girl tows an airplane.,girl,disembarks,airplane,tows
484,arresting_34.jpg,The police arrest a woman.,The police interviews a woman.,police,arrest,woman,interviews
485,interviewing_240.jpg,A woman interviews a man.,A woman trains a man.,woman,interviews,man,trains
486,assembling_378.jpg,A man assembles a bicycle.,A man pedals a bicycle.,man,assembles,bicycle,pedals
487,scolding_54.jpg,A mother scolds her son.,A mother encourages her son.,mother,scolds,son,encourages
488,aiming_190.jpg,A man aims a bow and arrow.,A man spears a bow and arrow.,man,aims,arrow,spears
489,interviewing_212.jpg,A woman interviews a woman.,A woman trains a woman.,woman,interviews,woman,trains
490,carrying_382.jpg,A man carries a backpack.,A man restrains a backpack.,man,carries,backpack,restrains
491,instructing_122.jpg,A woman instructs a young person.,A woman giggles a young person.,woman,instructs,person,giggles
492,paying_77.jpg,A man pays for a cashier.,A man shops for a cashier.,man,pays,cashier,shops
493,mending_70.jpg,A man mends the fabric.,A man tugs the fabric.,man,mends,fabric,tugs
494,detaining_124.jpg,A watchman detains the man.,A watchman arrests the man.,watchman,detains,man,arrests
495,licking_128.jpg,A lion licks a cub.,A lion claws a cub.,lion,licks,cub,claws
496,buttoning_116.jpg,A man buttons up a suit.,A man tugs up a suit.,man,buttons,suit,tugs
497,tripping_218.jpg,A man trips on his foot.,A man spits on his foot.,man,trips,foot,spits
498,heaving_13.jpg,A man heaves a tire.,A man flaps a tire.,man,heaves,tire,flaps
499,plowing_290.jpg,A man plows a horse.,A man trains a horse.,man,plows,horse,trains
500,admiring_314.jpg,A girl admires her baby.,A girl reassures her baby.,girl,admires,baby,reassures
501,landing_82.jpg,A helicopter lands on the ground.,A helicopter flaps on the ground.,helicopter,lands,ground,flaps
502,drooling_81.jpg,A dog drools on the grass.,A dog stumbles on the grass.,dog,drools,grass,stumbles
503,talking_77.jpg,A woman talks to a man.,A woman clings to a man.,woman,talks,man,clings
504,complaining_57.jpg,A woman complains to another woman.,A woman clings to another woman.,woman,complains,woman,clings
505,embracing_223.jpg,A woman embraces her daughter.,A woman reassures her daughter.,woman,embraces,daughter,reassures
506,interrogating_177.jpg,A man interrogates a woman.,A man trains a woman.,man,interrogates,woman,trains
507,pushing_326.jpg,A man pushes a jeep.,A man tows a jeep.,man,pushes,jeep,tows
508,arresting_101.jpg,The police arrest a demonstrator.,The police interviews a demonstrator.,police,arrest,demonstrator,interviews
509,phoning_13.jpg,A woman phones a cellular telephone.,A woman aims a cellular telephone.,woman,phones,telephone,aims
510,ignoring_131.jpg,A woman ignores a female child.,A woman trains a female child.,woman,ignores,child,trains
511,reading_51.jpg,A woman reads from a textbook.,A woman lecturs from a textbook.,woman,reads,textbook,lecturs
512,unveiling_59.jpg,A man unveils the award.,A man tackles the award.,man,unveils,award,tackles
513,asking_201.jpg,A man asks for a woman.,A man competes for a woman.,man,asks,woman,competes
514,assembling_147.jpg,A soldier assembles a bomb.,A soldier aims a bomb.,soldier,assembles,bomb,aims
515,biting_394.jpg,A dog bites my hand.,A dog claws my hand.,dog,bites,hand,claws
516,leading_77.jpg,A man leads a group.,A man trains a group.,man,leads,group,trains
517,turning_109.jpg,A woman turns on the doorknob.,A woman tugs on the doorknob.,woman,turns,doorknob,tugs
518,tripping_61.jpg,A man trips on his leg.,A man tugs on his leg.,man,trips,leg,tugs
519,buttoning_83.jpg,A woman buttons up a bridal gown.,A woman tugs up a bridal gown.,woman,buttons,gown,tugs
520,bandaging_136.jpg,A teacher bandages a girl.,A teacher educates a girl.,teacher,bandages,girl,educates
521,embracing_151.jpg,A man embraces a woman.,A man trains a woman.,man,embraces,woman,trains
522,complaining_158.jpg,A woman complains to a man.,A woman giggles to a man.,woman,complains,man,giggles
523,training_224.jpg,A businessman trains with a colleague.,A businessman interviews with a colleague.,businessman,trains,colleague,interviews
524,complaining_169.jpg,A patient complains to a doctor.,A patient instructs to a doctor.,patient,complains,doctor,instructs
525,skipping_90.jpg,A man skips down a jump rope.,A man trips down a jump rope.,man,skips,rope,trips
526,deflecting_13.jpg,A man deflects a punch.,A man aims a punch.,man,deflects,punch,aims
527,complaining_1.jpg,A man complains to a waiter.,A man whistles to a waiter.,man,complains,waiter,whistles
528,grilling_114.jpg,A person grills up the food.,A person packages up the food.,person,grills,food,packages
529,complaining_10.jpg,A ballplayer complains to an umpire.,A ballplayer saluts to an umpire.,ballplayer,complains,umpire,saluts
530,tackling_118.jpg,A soccer player tackles the opposition.,A soccer player coaches the opposition.,soccer,tackles,opposition,coaches
531,communicating_77.jpg,A man communicates with a woman.,A man gambles with a woman.,man,communicates,woman,gambles
532,flapping_128.jpg,A duck flaps its wing.,A duck drums its wing.,duck,flaps,wing,drums
533,dialing_8.jpg,A man dials a telephone.,A man phones a telephone.,man,dials,telephone,phones
534,rehabilitating_35.jpg,A man rehabilitates his farm.,A man gardens his farm.,man,rehabilitates,farm,gardens
535,breaking_17.jpg,A person breaks a window.,A person bothers a window.,person,breaks,window,bothers
536,complaining_165.jpg,A coach complains to a referee.,A coach trains to a referee.,coach,complains,referee,trains
537,tugging_246.jpg,A man tugs a rope.,A man skips a rope.,man,tugs,rope,skips
538,plowing_194.jpg,A farmer plows a horse.,A farmer trains a horse.,farmer,plows,horse,trains
539,stretching_309.jpg,A coyote stretches its mouth.,A coyote wrinkles its mouth.,coyote,stretches,mouth,wrinkles
540,chasing_233.jpg,An antelope chases a rabbit.,An antelope ducks a rabbit.,antelope,chases,rabbit,ducks
541,serving_76.jpg,A bartender serves ale.,A bartender brews ale.,bartender,serves,ale,brews
542,waving_113.jpg,A mascot waves a flag.,A mascot tackles a flag.,mascot,waves,flag,tackles
543,competing_185.jpg,A girl competes in gymnastics.,A girl skips in gymnastics.,girl,competes,gymnastics,skips
544,spitting_111.jpg,A man spits his drink.,A man laces his drink.,man,spits,drink,laces
545,chasing_263.jpg,A man chases after a male child.,A man claws after a male child.,man,chases,child,claws
546,tripping_125.jpg,A man trips across a wire.,A man claws across a wire.,man,trips,wire,claws
547,interviewing_225.jpg,A reporter interviews a policeman.,A reporter arrests a policeman.,reporter,interviews,policeman,arrests
548,working_87.jpg,A man works on a computer.,A man buttons on a computer.,man,works,computer,buttons
549,coaching_138.jpg,An old man coaches a team.,An old man skips a team.,old,coaches,team,skips
550,instructing_20.jpg,A teacher instructs a woman.,A teacher tackles a woman.,teacher,instructs,woman,tackles
551,mopping_130.jpg,A janitor mops the floor.,A janitor tackles the floor.,janitor,mops,floor,tackles
552,unveiling_72.jpg,A man unveils a painting.,A man arranges a painting.,man,unveils,painting,arranges
553,sitting_150.jpg,A woman sits in bed.,A woman stumbles in bed.,woman,sits,bed,stumbles
554,skipping_162.jpg,The people skip the jump rope.,The people trip the jump rope.,people,skip,rope,trip
555,bulldozing_191.jpg,A bulldozer bulldozes the soil.,A bulldozer tills the soil.,bulldozer,bulldozes,soil,tills
556,chasing_21.jpg,A man chases after a woman.,A man claws after a woman.,man,chases,woman,claws
557,pouncing_235.jpg,A dog pounces the dog.,A dog paws the dog.,dog,pounces,dog,paws
558,distracting_19.jpg,A cellular telephone distracts the woman.,A cellular telephone phones the woman.,cellular,distracts,woman,phones
559,grilling_84.jpg,A person grills the meat.,A person bakes the meat.,person,grills,meat,bakes
560,grilling_80.jpg,A man grills the meat.,A man packages the meat.,man,grills,meat,packages
561,sniffing_3.jpg,A man sniffs cocaine.,A man bakes cocaine.,man,sniffs,cocaine,bakes
562,stumbling_33.jpg,A horse stumbles on the grass.,A horse skips on the grass.,horse,stumbles,grass,skips
563,skating_186.jpg,A woman skates on an ice skate.,A woman stumbles on an ice skate.,woman,skates,skate,stumbles
564,handcuffing_0.jpg,A man handcuffs a woman.,A man baptizes a woman.,man,handcuffs,woman,baptizes
565,releasing_100.jpg,A man releases a bird.,A man calms a bird.,man,releases,bird,calms
566,detaining_110.jpg,A soldier detains the man.,A soldier arrests the man.,soldier,detains,man,arrests
567,admiring_2.jpg,A woman admires such a man.,A woman encourages such a man.,woman,admires,man,encourages
568,sitting_188.jpg,A woman sits beside the man.,A woman kneels beside the man.,woman,sits,man,kneels
569,launching_217.jpg,A person launches a rocket.,A person ignites a rocket.,person,launches,rocket,ignites
570,complaining_136.jpg,A mother complains to a doctor.,A mother instructs to a doctor.,mother,complains,doctor,instructs
571,dialing_192.jpg,A woman dials a telephone.,A woman phones a telephone.,woman,dials,telephone,phones
572,scolding_213.jpg,A father scolds his child.,A father encourages his child.,father,scolds,child,encourages
573,preaching_79.jpg,A preacher preaches people.,A preacher encourages people.,preacher,preaches,people,encourages
574,stumbling_39.jpg,A ballplayer stumbles onto the ball field.,A ballplayer rows onto the ball field.,ballplayer,stumbles,field,rows
575,bandaging_18.jpg,A doctor bandages a woman.,A doctor educates a woman.,doctor,bandages,woman,educates
576,aiming_133.jpg,A man aims for a cellular telephone.,A man stumbles for a cellular telephone.,man,aims,telephone,stumbles
577,driving_272.jpg,A busman drives the school bus.,A busman trips the school bus.,busman,drives,bus,trips
578,handcuffing_71.jpg,A woman handcuffs a man.,A woman encourages a man.,woman,handcuffs,man,encourages
579,distracting_230.jpg,A cellular telephone distracts the man.,A cellular telephone bothers the man.,cellular,distracts,man,bothers
580,coaching_58.jpg,A man coaches a child.,A man arrests a child.,man,coaches,child,arrests
581,hunting_274.jpg,A man hunts a bird.,A man calms a bird.,man,hunts,bird,calms
582,parachuting_19.jpg,A man parachutes from a parachute.,A man recovers from a parachute.,man,parachutes,parachute,recovers
583,peeing_23.jpg,A man pees the door.,A man trips the door.,man,pees,door,trips
584,instructing_205.jpg,A man instructs a colleague.,A man bothers a colleague.,man,instructs,colleague,bothers
585,dropping_247.jpg,A paratrooper drops a parachute.,A paratrooper parachutes a parachute.,paratrooper,drops,parachute,parachutes
586,interrogating_110.jpg,A soldier interrogates a man.,A soldier arrests a man.,soldier,interrogates,man,arrests
587,spitting_124.jpg,A man spits out his beverage.,A man heaves out his beverage.,man,spits,beverage,heaves
588,baking_248.jpg,A female child bakes the dough.,A female child flaps the dough.,female,bakes,dough,flaps
589,helping_91.jpg,A man helps a female child.,A man arrests a female child.,man,helps,child,arrests
590,brewing_85.jpg,A man brews his coffee.,A man laces his coffee.,man,brews,coffee,laces
591,shoveling_247.jpg,A man shovels snow.,A man tills snow.,man,shovels,snow,tills
592,plowing_158.jpg,A farmer plows over a tractor.,A farmer trips over a tractor.,farmer,plows,tractor,trips
593,hunting_199.jpg,A hunter hunts a bird.,A hunter claws a bird.,hunter,hunts,bird,claws
594,sowing_137.jpg,A man sows a bucket.,A man trips a bucket.,man,sows,bucket,trips
595,cramming_152.jpg,A male child crams up ice cream.,A male child packages up ice cream.,male,crams,cream,packages
596,sitting_334.jpg,A man sits in a chair.,A man glares in a chair.,man,sits,chair,glares
597,stumbling_44.jpg,A woman stumbles onto the ground.,A woman parachutes onto the ground.,woman,stumbles,ground,parachutes
598,chasing_352.jpg,A toddler chases after a cat.,A toddler paws after a cat.,toddler,chases,cat,paws
599,interrogating_108.jpg,A soldier interrogates a private.,A soldier detains a private.,soldier,interrogates,private,detains
600,scolding_34.jpg,A mother scolds her daughter.,A mother encourages her daughter.,mother,scolds,daughter,encourages
